start,end,estimated,cost_usd,service,usage_type
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APN2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APN3-AWS-In-Bytes
2026-07-01,2026-07-15,True,7e-10,EC2 - Other,USE1-APN3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APS2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APS3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APS5-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-APS9-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-CAN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-EU-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.5907e-06,EC2 - Other,USE1-EU-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-EUC1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003753391,EC2 - Other,USE1-EUC1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-EUN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-EUS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-EUS2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-EUW2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-EUW3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-USE2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USE1-USW2-AWS-In-Bytes
2026-07-01,2026-07-15,True,7.197e-07,EC2 - Other,USE1-USW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-AFS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,9.1026e-05,EC2 - Other,USW2-AFS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,8.69537e-05,EC2 - Other,USW2-APE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APE2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003543751,EC2 - Other,USW2-APN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APN2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003492005,EC2 - Other,USW2-APN2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APN3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003411185,EC2 - Other,USW2-APN3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003518077,EC2 - Other,USW2-APS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003526086,EC2 - Other,USW2-APS2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003504958,EC2 - Other,USW2-APS3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS4-AWS-In-Bytes
2026-07-01,2026-07-15,True,8.63411e-05,EC2 - Other,USW2-APS4-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS5-AWS-In-Bytes
2026-07-01,2026-07-15,True,8.2517e-05,EC2 - Other,USW2-APS5-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS6-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS7-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS8-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-APS9-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.17e-08,EC2 - Other,USW2-APS9-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-CAN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003483356,EC2 - Other,USW2-CAN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-CAN2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-DFW1-AWS-In-Bytes
2026-07-01,2026-07-15,True,7.5811867155,EC2 - Other,USW2-DataTransfer-Regional-Bytes
2026-07-01,2026-07-15,True,5.1759024663,EC2 - Other,USW2-EBS:SnapshotUsage
2026-07-01,2026-07-15,True,202.8370356945,EC2 - Other,USW2-EBS:VolumeUsage.gp3
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c5d.metal
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c6i.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c6i.metal
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c6in.metal
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c7i.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c8i.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c8i.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c8id.96xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c8id.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:c8id.metal-96xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:f2.6xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:i3en.metal
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:i4i.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:i4i.metal
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:i7i.48xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:i7i.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:i7ie.48xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:i7ie.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m5d.metal
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m7i.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8i.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8i.48xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8i.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8id.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8id.96xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8id.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8id.metal-96xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8idb.96xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8idn.48xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:m8idn.96xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r6i.2xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r6id.metal
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r7i.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8i.2xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8i.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8i.48xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8i.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8id.2xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8id.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8id.48xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8id.96xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8id.metal-48xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8id.metal-96xl
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8idb.48xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8idb.96xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:r8idn.96xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:t3.small
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:t3.xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:t4g.medium
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EBSOptimized:x8i.32xlarge
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EU-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0004157269,EC2 - Other,USW2-EU-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EUC1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0009138189,EC2 - Other,USW2-EUC1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EUC2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EUN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003484016,EC2 - Other,USW2-EUN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EUS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EUS2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EUW2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003608866,EC2 - Other,USW2-EUW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-EUW3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003506675,EC2 - Other,USW2-EUW3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-MXC1-AWS-In-Bytes
2026-07-01,2026-07-15,True,51.8597244903,EC2 - Other,USW2-NatGateway-Bytes
2026-07-01,2026-07-15,True,82.665,EC2 - Other,USW2-NatGateway-Hours
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-SAE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003484405,EC2 - Other,USW2-SAE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-USE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0235290193,EC2 - Other,USW2-USE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-USE2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0003507638,EC2 - Other,USW2-USE2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,EC2 - Other,USW2-USW1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0004716429,EC2 - Other,USW2-USW1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,APS3-DataTransfer-In-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,APS3-DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,APS3-USE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,87.2552605184,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.2xlarge
2026-07-01,2026-07-15,True,3.4944,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.micro
2026-07-01,2026-07-15,True,1.7428204456,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.nano
2026-07-01,2026-07-15,True,9.903088,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3a.2xlarge
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,DataTransfer-In-Bytes
2026-07-01,2026-07-15,True,0.0002600456,Amazon Elastic Compute Cloud - Compute,DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,EUC1-DataTransfer-In-Bytes
2026-07-01,2026-07-15,True,5.7248e-06,Amazon Elastic Compute Cloud - Compute,EUC1-DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USE1-APS3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0022481696,Amazon Elastic Compute Cloud - Compute,USE1-APS3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USE1-CloudFront-In-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USE1-CloudFront-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USE1-EUC1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0022551293,Amazon Elastic Compute Cloud - Compute,USE1-EUC1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USE1-USE2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0011233106,Amazon Elastic Compute Cloud - Compute,USE1-USE2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USE1-USW1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0025424315,Amazon Elastic Compute Cloud - Compute,USE1-USW1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USE1-USW2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.7107111319,Amazon Elastic Compute Cloud - Compute,USE1-USW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-AFS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0002034018,Amazon Elastic Compute Cloud - Compute,USW2-AFS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0002031021,Amazon Elastic Compute Cloud - Compute,USW2-APE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0007931455,Amazon Elastic Compute Cloud - Compute,USW2-APN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APN2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0008194835,Amazon Elastic Compute Cloud - Compute,USW2-APN2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APN3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0007760973,Amazon Elastic Compute Cloud - Compute,USW2-APN3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0008194012,Amazon Elastic Compute Cloud - Compute,USW2-APS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.000804638,Amazon Elastic Compute Cloud - Compute,USW2-APS2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0023403402,Amazon Elastic Compute Cloud - Compute,USW2-APS3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS4-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0001998457,Amazon Elastic Compute Cloud - Compute,USW2-APS4-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS5-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.000186753,Amazon Elastic Compute Cloud - Compute,USW2-APS5-AWS-Out-Bytes
2026-07-01,2026-07-15,True,110.5690888512,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:f2.6xlarge
2026-07-01,2026-07-15,True,151.9405993476,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:r7i.2xlarge
2026-07-01,2026-07-15,True,494.3866445496,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:r7i.4xlarge
2026-07-01,2026-07-15,True,318.2497075296,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:r7i.8xlarge
2026-07-01,2026-07-15,True,111.6181617408,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.2xlarge
2026-07-01,2026-07-15,True,6.9886728912,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.micro
2026-07-01,2026-07-15,True,6.9888,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.small
2026-07-01,2026-07-15,True,66.1487608704,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.xlarge
2026-07-01,2026-07-15,True,19.9903323776,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3a.2xlarge
2026-07-01,2026-07-15,True,11.2896,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t4g.medium
2026-07-01,2026-07-15,True,7.2573176676,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t4g.micro
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-CAN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0008043785,Amazon Elastic Compute Cloud - Compute,USW2-CAN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-CloudFront-In-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-CloudFront-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-DataTransfer-In-Bytes
2026-07-01,2026-07-15,True,0.2880540662,Amazon Elastic Compute Cloud - Compute,USW2-DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EU-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0008023416,Amazon Elastic Compute Cloud - Compute,USW2-EU-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUC1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0023545802,Amazon Elastic Compute Cloud - Compute,USW2-EUC1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0007870682,Amazon Elastic Compute Cloud - Compute,USW2-EUN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUW2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0007858275,Amazon Elastic Compute Cloud - Compute,USW2-EUW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUW3-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0008023706,Amazon Elastic Compute Cloud - Compute,USW2-EUW3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-SAE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0008043578,Amazon Elastic Compute Cloud - Compute,USW2-SAE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,6.4706270437,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c5d.metal
2026-07-01,2026-07-15,True,0.2229412689,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c6i.32xlarge
2026-07-01,2026-07-15,True,50.0138487546,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c6i.metal
2026-07-01,2026-07-15,True,1.1398845042,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c6in.metal
2026-07-01,2026-07-15,True,23.7921702634,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c7i.metal-48xl
2026-07-01,2026-07-15,True,9.0990982025,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8i.32xlarge
2026-07-01,2026-07-15,True,15.9929720281,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8i.metal-48xl
2026-07-01,2026-07-15,True,151.7655630316,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8id.96xlarge
2026-07-01,2026-07-15,True,25.5749136822,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8id.metal-48xl
2026-07-01,2026-07-15,True,38.5688177648,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8id.metal-96xl
2026-07-01,2026-07-15,True,14.7885761719,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:f2.6xlarge
2026-07-01,2026-07-15,True,0.5585470995,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i3en.metal
2026-07-01,2026-07-15,True,53.4821666827,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i4i.32xlarge
2026-07-01,2026-07-15,True,157.0986933467,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i4i.metal
2026-07-01,2026-07-15,True,142.9120732486,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i7i.48xlarge
2026-07-01,2026-07-15,True,115.6070894999,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i7i.metal-48xl
2026-07-01,2026-07-15,True,967.2506834173,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i7ie.48xlarge
2026-07-01,2026-07-15,True,3443.3786159415,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i7ie.metal-48xl
2026-07-01,2026-07-15,True,13.017752241,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m5d.metal
2026-07-01,2026-07-15,True,627.5261546534,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m7i.metal-48xl
2026-07-01,2026-07-15,True,12.7582599226,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8i.32xlarge
2026-07-01,2026-07-15,True,1.6370076692,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8i.48xlarge
2026-07-01,2026-07-15,True,34.5501427993,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8i.metal-48xl
2026-07-01,2026-07-15,True,15.3013579525,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8id.32xlarge
2026-07-01,2026-07-15,True,39.1673567335,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8id.96xlarge
2026-07-01,2026-07-15,True,8.0720033688,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8id.metal-48xl
2026-07-01,2026-07-15,True,84.5226290357,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8id.metal-96xl
2026-07-01,2026-07-15,True,1835.3767541541,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8idb.96xlarge
2026-07-01,2026-07-15,True,40.1266044489,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8idn.48xlarge
2026-07-01,2026-07-15,True,1441.3067313962,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8idn.96xlarge
2026-07-01,2026-07-15,True,0.0195240153,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r6i.2xlarge
2026-07-01,2026-07-15,True,0.580334048,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r6id.metal
2026-07-01,2026-07-15,True,2.8462131363,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r7i.metal-48xl
2026-07-01,2026-07-15,True,0.0988557292,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8i.2xlarge
2026-07-01,2026-07-15,True,19.772380701,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8i.32xlarge
2026-07-01,2026-07-15,True,73.6511448685,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8i.48xlarge
2026-07-01,2026-07-15,True,0.4686363864,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8i.metal-48xl
2026-07-01,2026-07-15,True,0.039548782,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8id.2xlarge
2026-07-01,2026-07-15,True,0.6693207444,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8id.32xlarge
2026-07-01,2026-07-15,True,19.9321012405,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8id.48xlarge
2026-07-01,2026-07-15,True,96.3405157792,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8id.96xlarge
2026-07-01,2026-07-15,True,45.5068341835,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8id.metal-48xl
2026-07-01,2026-07-15,True,116.5457987601,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8id.metal-96xl
2026-07-01,2026-07-15,True,66.5902201049,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8idb.48xlarge
2026-07-01,2026-07-15,True,130.5414732982,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8idb.96xlarge
2026-07-01,2026-07-15,True,3.9711980724,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r8idn.96xlarge
2026-07-01,2026-07-15,True,0.6469213556,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:x8i.32xlarge
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-USE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.0194692287,Amazon Elastic Compute Cloud - Compute,USW2-USE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Elastic Compute Cloud - Compute,USW2-USE2-AWS-In-Bytes
2026-07-01,2026-07-15,True,0.00229202,Amazon Elastic Compute Cloud - Compute,USW2-USE2-AWS-Out-Bytes
