service,resource_type,region,arn,last_reported_at,source_index_region
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-0e8cc80dc366f0016,2026-07-14T16:42:52Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-brpzkevm,2026-07-12T22:07:28Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-a694b61f-4c27-c62f-2e30-a102c2a8d092,2026-07-12T22:08:00Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-32a5892e-893c-eb9c-0e32-2c201e8048a7,2026-07-11T05:13:36Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-gdzzh7gq,2026-07-15T18:15:50Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0662b60d23c875285,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8e941c9f-e405-c427-8e1a-01023d9a5d8c,2026-07-12T22:56:04Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-gnnzj9tp,2026-07-12T12:27:43Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-922d0ba4-a13c-633e-8698-8ea24ce2107d,2026-07-12T01:41:22Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0e1c9c1d-468d-4e27-0eb0-8b207f77f486,2026-07-12T20:58:43Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-8nkzhwnn,2026-07-13T07:23:51Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-30ada326-29b6-431c-04b0-0caa69ec9c71,2026-07-10T18:49:58Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-07b49d46eb92ca452,2026-07-14T16:29:59Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3207a92e-a116-633e-2c32-8628edc424f9,2026-07-11T00:42:00Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0eb720c5fc3aa2425,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:security-group,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group/sg-02d58be3498f911ea,2026-07-11T17:43:40Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-pehfhnhn,2026-07-15T18:28:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-2c9c34bf-c4a7-6e0d-841a-23285d1fe734,2026-07-10T00:48:37Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-0d5e23508b79e635d,2026-07-14T18:35:38Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-38b60004-d92f-ec3e-2490-8f022405b8f9,2026-07-13T21:34:48Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3a1c2226-7325-e436-04b2-85a0a983383f,2026-07-12T23:30:36Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-005d5e683bcdf27e7,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-84bc943d-6c2d-ee87-ae92-0322e2fb4322,2026-07-11T07:29:39Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-057dd7b9073a88a3f,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-2c9c34b5-e40f-c42d-0e32-2b22b9454da6,2026-07-10T18:28:16Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3a148004-d385-e6be-24b0-ad8a83ff1824,2026-07-11T13:34:46Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-182f23a6-0116-cbb4-243a-8c22e038511a,2026-07-11T00:28:34Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-6t5fjwxp,2026-07-12T16:49:11Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0fe54d263470c54c9,2026-07-15T05:16:13Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0a241691dd9b6ea6b,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b285898e-0bb6-c9bc-043a-0c88c2b06c37,2026-07-11T21:56:27Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-007b1ec1678e5aae7,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-iryzki5p,2026-07-15T19:33:45Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1287a324-8b36-6b9e-aeba-04222872a27b,2026-07-11T13:20:18Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-bfgzj83n,2026-07-13T03:45:19Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-qjn7js3q,2026-07-15T20:24:07Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-12be20a4-73af-6c1c-2cb2-a78a30881a28,2026-07-10T18:51:01Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-38142a8e-d307-e6b4-0418-25aa1b61909f,2026-07-11T05:31:45Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ac9e163f-46af-eca7-a618-01202f0ae69c,2026-07-11T02:48:25Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-00dd8e9d4882c7c99,2026-07-15T05:16:11Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-36xfg22m,2026-07-12T19:07:06Z,us-west-2
ec2,ec2:network-interface,us-west-2,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0e8383492c016f0dc,2026-07-13T14:19:55Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-zph7hmvq,2026-07-15T01:53:18Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-aseqh9mn,2026-07-12T19:08:39Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-kvdzkgxp,2026-07-12T20:49:58Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ba1ea084-538f-6c96-a6ba-272048fd15d6,2026-07-10T05:28:07Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-xpnzkh8n,2026-07-12T20:59:47Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-843c1cbd-ec05-ce0d-ac30-a38249dd7fdd,2026-07-13T17:37:07Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8e369617-e6ad-4ea5-2cb0-01a0502ccda2,2026-07-13T16:46:31Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ba342a26-f90d-ee9c-8438-a58a2da55ce5,2026-07-09T23:37:59Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-y6zfkiep,2026-07-12T18:54:13Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-24943eb5-4487-c687-ac30-a1801b3403c6,2026-07-10T06:22:23Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-92b48224-d90f-469c-ae9a-a522d6dbd72b,2026-07-12T20:51:00Z,us-west-2
ec2,ec2:elastic-ip,us-west-2,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-08aa7ee07f8adf8dc,2026-07-14T07:47:52Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-sy1qhywn,2026-07-12T21:01:50Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-p3vfhcqm,2026-07-15T06:01:50Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-z4zfhdbp,2026-07-12T22:11:34Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-7n1zk9mm,2026-07-12T22:07:32Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-c5zfjx5q,2026-07-12T14:45:40Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8c36bebd-4e25-e62f-8638-a300374d0fea,2026-07-14T23:00:13Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-8t2qg4en,2026-07-13T18:31:54Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-18852b8e-2316-61bc-8c90-24aa31aca0f2,2026-07-12T01:44:59Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b8072b0e-0194-6b9e-8c1a-acaa3e70dc99,2026-07-13T13:15:10Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8e1c9c1d-642d-440f-a6ba-0322f54da39d,2026-07-11T10:03:06Z,us-west-2
ec2,ec2:route-table,us-west-2,arn:aws:ec2:us-west-2:108782052779:route-table/rtb-0ad6dc7a4e995cbee,2026-07-14T03:53:23Z,us-west-2
ec2,ec2:internet-gateway,us-west-2,arn:aws:ec2:us-west-2:108782052779:internet-gateway/igw-05f54d21b97f86be1,2026-07-15T03:18:25Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-122d0b0c-2bbe-e316-ae98-0eaaa47cdd8e,2026-07-13T03:31:53Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-gtpfkvyq,2026-07-15T22:11:47Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-03ed193a58cc91295,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9805ab8c-01be-e33e-8eb2-84a89d39f48a,2026-07-11T07:01:45Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-z5vfgfxp,2026-07-12T15:56:58Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-7hcqhr9q,2026-07-12T18:55:16Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-z24qg3bq,2026-07-15T18:15:46Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1aa5230e-81bc-ebb4-ae1a-8482f1c05940,2026-07-15T19:32:36Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-10b4a88e-7905-461e-2630-2daa98beec57,2026-07-12T17:45:59Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-849ebc3f-4c87-e68d-0638-a30801ad1687,2026-07-11T05:59:39Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0d614e9d892277781,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0604c23b2d498011f,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-a4163415-e607-64ad-ac1a-ab22500aa82b,2026-07-11T22:22:20Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0c810c2daf532a922,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-900d8904-8b16-c116-ac18-a4805c5f708d,2026-07-12T20:55:06Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-0f8045d6175499d60,2026-07-12T15:16:43Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-v9rqke1p,2026-07-14T18:09:50Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-2e94161f-ecaf-4c0f-0e12-29a281cd72b3,2026-07-10T07:25:03Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b88f2b2e-0396-c31c-2438-26aa4ea1a9e8,2026-07-12T18:54:45Z,us-west-2
ec2,ec2:security-group,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group/sg-08792978d30858bfd,2026-07-11T17:43:40Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-rqrfkdjm,2026-07-15T19:48:19Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-032825a36d2ff1719,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-108f2b2c-8b96-4316-0432-0c20f488e9a0,2026-07-10T04:29:45Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b2b6a226-5907-449c-ae3a-ad88dd462dbb,2026-07-10T00:11:55Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0ebcb6bd-46af-ce2f-84b0-232280e0e0c1,2026-07-13T03:55:09Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3a94a88e-f12d-649c-06ba-870a5eb083a2,2026-07-11T02:47:23Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-06ea25ed8076d7699,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-073c675650629df4c,2026-07-14T18:35:43Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0a5a2b3f0effc8000,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-061e3417-6e05-eead-0690-01886bdc97d8,2026-07-10T19:19:25Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-synqg91m,2026-07-15T19:48:48Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-121600ac-798f-ecbc-8c18-05a03bf707c4,2026-07-11T06:18:21Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1236802c-5185-cc9c-ae92-2582e03e5b5d,2026-07-13T03:16:56Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-0939e968bdafda63e,2026-07-14T16:42:49Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-ki3fgs1n,2026-07-14T23:34:17Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-38a70984-0b1e-c99e-aeba-2e226b9acd26,2026-07-15T07:11:03Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-a69e96bd-eea7-e427-8e30-0102cf1493e6,2026-07-13T15:43:26Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-06336c3c5af16e6f4,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-4cfqk39n,2026-07-12T16:00:47Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-038142d7af1d3cc54,2026-07-15T20:15:30Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3a1e08ae-592d-6e1e-a4b8-8da85b008ee6,2026-07-12T14:43:37Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0df947d3c6a2e2349,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-rqt7jy5p,2026-07-15T04:17:27Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-02b56c85cc824b169,2026-07-12T10:24:45Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-06123471d9f1f90c6,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-05455c76498157260,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-30252b0e-233c-e1b6-2c12-2e822ad09f66,2026-07-12T23:30:08Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-10a529ae-8934-491e-04b2-ac00cc2dbf59,2026-07-10T18:43:15Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-nw4qhrdp,2026-07-15T18:11:22Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0705c504b9d568646,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ba162806-79a5-6e9c-0c90-05209bc0e295,2026-07-15T06:01:19Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b8942a26-7187-4e36-241a-8da8cf2222f6,2026-07-11T03:02:53Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0853e3cff8559c1de,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b2be80a6-738f-4c36-0c3a-8da2d4b67eb4,2026-07-11T09:53:39Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b09e2006-71a5-e436-06ba-078adabe0b98,2026-07-15T23:04:31Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-07adc4c6e1949aff9,2026-07-14T16:42:50Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-1asfkghp,2026-07-15T19:12:50Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0da076f8d212a3792,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0e14b637-6e2f-ec05-2eba-0308252b2add,2026-07-12T12:04:59Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-078aba24690f4a1ea,2026-07-15T20:19:33Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1a3ea024-59ad-463c-2c12-0528c230c562,2026-07-15T04:23:38Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b89e22a4-5b05-e434-a418-258879842265,2026-07-13T15:04:10Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0636141d-4eaf-c48d-269a-ab222c49324e,2026-07-12T13:59:48Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-108f0b06-a3bc-e19e-86ba-06a245f1c725,2026-07-12T15:57:00Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0696bcbf-6c27-ccaf-8498-8102db497f61,2026-07-12T20:50:29Z,us-west-2
ec2,ec2:security-group,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group/sg-0919c489aae874e4e,2026-07-11T17:43:40Z,us-west-2
ec2,ec2:network-interface,us-west-2,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-09869e1c034246ae5,2026-07-13T14:19:55Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b01c2a0e-f3af-44bc-0c98-a7a2a2f4988c,2026-07-10T22:44:04Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1814aa24-f125-4c94-a4b2-250a0e44a32d,2026-07-10T22:45:04Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-98270926-2134-c994-0e92-2e8ad8b44036,2026-07-11T07:56:52Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b2afa30e-291c-493e-2618-840062247ae0,2026-07-10T06:18:13Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0dd9d75e7e30ea6d1,2026-07-15T20:15:18Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-x847hjkm,2026-07-12T13:54:34Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-025cc7d1f999e4c04,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-ewfzjczp,2026-07-12T15:46:38Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-92942a84-592f-c49e-8e3a-8fa2a9574f4f,2026-07-11T09:50:33Z,us-west-2
ec2,ec2:network-interface,us-west-2,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0d0900f7ddc703d78,2026-07-13T14:19:55Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b0bc80ae-5b0f-e6be-aeb2-0d2835d9b78b,2026-07-11T10:31:23Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-09a37f44232341065,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:subnet,us-west-2,arn:aws:ec2:us-west-2:108782052779:subnet/subnet-0d7ee564639554a04,2026-07-15T08:27:26Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-243c9c9d-cc8d-c68f-2638-8108edf9c51c,2026-07-15T19:34:16Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-7ri7hdxn,2026-07-15T21:35:05Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-90140a2c-db05-6c96-2e18-8faa53898796,2026-07-12T00:53:09Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0e3d9640dd4f532fa,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b0258bac-8b36-611c-0e9a-0c805cc3f8b9,2026-07-13T05:12:38Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-024ee496ed7e3b25f,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b2ad2b24-0b3e-6b36-26b2-24822b5dfd70,2026-07-11T11:42:39Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-3x4fh5gm,2026-07-13T00:47:08Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3a2da1ac-0bbc-c93e-269a-aca263c022c5,2026-07-13T05:46:13Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-09611be383f63f5f3,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-980f890c-83bc-611e-0e38-068a5b2ef126,2026-07-12T22:54:59Z,us-west-2
