template_group,templates,template_locations,instance_type,region,availability_zone,availability_zone_id,instance_type_offered_in_az,spot_history_present,status,spot_price,spot_timestamp,product_description,error
intel,intel,intel:i8/price8,r5n.2xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,0.364000,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r5n.2xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,0.338300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,0.213700,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,0.214900,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,0.148200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,0.224000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,0.173600,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,0.198000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,0.198100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,0.193000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,0.197500,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,0.242400,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,0.192700,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,0.176800,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,0.206200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,0.113300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,0.155500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,0.199500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,0.171300,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,0.249500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,0.247600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6i.2xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,0.247500,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,2.947800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,2.467200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,2.397500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,2.465500,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,2.306900,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,3.857600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,3.220800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,2.904500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,1.962800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,2.974400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,2.882100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,3.098400,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,3.121200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,1.718200,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,2.447900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,2.357800,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,1.255000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,3.586800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,3.119400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.32xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,3.893500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-1,us-east-1a,use1-az4,true,true,present,3.426700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-1,us-east-1b,use1-az6,true,true,present,2.319200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-1,us-east-1c,use1-az1,true,true,present,2.007700,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-1,us-east-1d,use1-az2,true,true,present,2.596100,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-1,us-east-1f,use1-az5,true,true,present,2.449400,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-2,us-east-2a,use2-az1,true,true,present,0.954900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-2,us-east-2b,use2-az2,true,true,present,1.832300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-east-2,us-east-2c,use2-az3,true,true,present,2.353900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-west-1,us-west-1a,usw1-az3,true,true,present,2.729800,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-west-1,us-west-1b,usw1-az1,true,true,present,3.045400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-west-2,us-west-2a,usw2-az2,true,true,present,2.347300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-west-2,us-west-2b,usw2-az1,true,true,present,2.396000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-west-2,us-west-2c,usw2-az3,true,true,present,2.935000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,us-west-2,us-west-2d,usw2-az4,true,true,present,1.840200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,ap-south-1,ap-south-1a,aps1-az1,true,true,present,8.320000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,ap-south-1,ap-south-1b,aps1-az3,true,true,present,1.168900,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,ap-south-1,ap-south-1c,aps1-az2,true,true,present,0.896600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,eu-central-1,eu-central-1a,euc1-az2,true,true,present,3.270800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,eu-central-1,eu-central-1b,euc1-az3,true,true,present,1.603400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6i.metal,eu-central-1,eu-central-1c,euc1-az1,true,true,present,2.531200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,0.297300,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,0.305400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,0.212300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,0.281400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,0.211300,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,0.286900,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,0.204600,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,0.206300,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,r6id.2xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,r6id.2xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,0.268400,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,0.266500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,0.256200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,0.190800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,0.323700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,0.357600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,0.188500,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,0.311700,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,0.289300,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r6id.2xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,0.296700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,5.666200,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,5.551300,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,3.000700,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,5.473500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,6.187700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,3.474500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,2.563500,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,2.836000,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,4.917900,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,4.710800,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,4.616000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,2.750900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,1.369800,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,5.553800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,1.997900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,4.177300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,4.256600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.32xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,4.420300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-1,us-east-1a,use1-az4,true,true,present,4.771100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-1,us-east-1b,use1-az6,true,true,present,3.443300,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-1,us-east-1c,use1-az1,true,true,present,3.753800,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-1,us-east-1d,use1-az2,true,true,present,5.553900,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-1,us-east-1f,use1-az5,true,true,present,4.894600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-2,us-east-2a,use2-az1,true,true,present,3.594100,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-2,us-east-2b,use2-az2,true,true,present,2.905300,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-east-2,us-east-2c,use2-az3,true,true,present,2.696900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-west-2,us-west-2a,usw2-az2,true,true,present,3.269000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-west-2,us-west-2b,usw2-az1,true,true,present,3.304100,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-west-2,us-west-2c,usw2-az3,true,true,present,3.238300,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,us-west-2,us-west-2d,usw2-az4,true,true,present,2.858000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,ap-south-1,ap-south-1a,aps1-az1,true,true,present,1.778200,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,ap-south-1,ap-south-1b,aps1-az3,true,true,present,4.269400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,ap-south-1,ap-south-1c,aps1-az2,true,true,present,1.015000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,eu-central-1,eu-central-1a,euc1-az2,true,true,present,3.590700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,eu-central-1,eu-central-1b,euc1-az3,true,true,present,3.316600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,r6id.metal,eu-central-1,eu-central-1c,euc1-az1,true,true,present,3.076300,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r7i.2xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,0.170900,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,r7i.2xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,0.208000,2026-07-08T07:00:00+00:00,Linux/UNIX,
